name,vendor,link,price,description,characteristics,reviews
"Contrôleur de moteur régénératif RoboClaw 2x60A, 6-34VDC",Basicmicro,https://eu.robotshop.com//fr/products/controleur-moteur-regeneratif-roboclaw-2x60a-6-34vdc#,"Prix en promotion€265,00","Le contrôleur de moteur régénératif RoboClaw 2x60A, 6-34VDC est un contrôleur de moteur régénératif synchrone à double canal extrêmement efficace et polyvalent. Il peut alimenter deux moteurs CC à balais avec 60 ampères en continu et 120 ampères en crête. Le RoboClaw comprend également un mode de commutation BEC de 3 ampères. RoboClaw prend en charge plusieurs entrées de capteur, y compris des codeurs à double quadrature avec jusqu'à 19,6 millions d'impulsions par seconde, des potentiomètres et des codeurs absolus. Avec le décodage en quadrature double, vous contrôlez mieux la vitesse, la vitesse et la direction. Maintenez automatiquement la vitesse et la direction même si la charge change. Avec la possibilité d'utiliser des potentiomètres, vous pouvez facilement créer des systèmes servo géants et les contrôler à partir de l'un des modes d'interface de RoboClaw.   En tant que contrôleur de moteur régénératif synchrone, RoboClaw chargera la batterie connectée pendant une action de ralentissement ou de rupture. Avec le circuit d'avance, il peut également changer de direction à plein régime sans dommage. Obtenez le pouvoir de gagner votre prochain concours de robotique.  Caractéristiques",,Average rating is 4.00 stars
Câble Pour Capteurs Phidgets de 60cm,Phidgets,https://eu.robotshop.com//fr/products/cable-pour-capteurs-phidgets-60cm#,"Prix en promotion€2,64",,,Average rating is 5.00 stars
"Interface USB vers I2C, SPI et Sériel Devantecht",Devantech,https://eu.robotshop.com//fr/products/interface-usb-vers-i2c-spi-seriel-devantecht#,"Prix en promotion€26,24","• Version évoluée du Module d'Interface USB à I2C Devantech• Se connecte aux I2C, SPI, bus série, E/S numériques et entrées analogiques • Supporte les I2C à 20, 50, 100, 400 et 1 000 kHz• Placé dans le chargeur initial de programme il permet des actualisations faciles pour les utilisateurs L' Interface USB vers I2C, SPI et série de Devantech est une version évoluée du Module d'Interface USB à I2C Devantech. Il s'agit d'un module à faible coût avec un jeu de commandes simple et qui s'interface avec n'importe quel périphérique I2C. Un Câble USB de 1.5m Type A vers B  est disponible. Le Module Sonar SRF08 Devantech  se combine avec l'USB-I2C pour constituer un télémètre ultrasonique complet auto alimenté par USB. L'USB-ISS est capable de se connecter à des I2C, SPI et bus série aussi bien qu'à des E/S numériques et des entrées analogiques. Ce produit est le successeur du Rb-Dev-17.  Caractéristiques : • Alimenté par USB• Supporte les I2C à 20, 50, 100, 400 et 1 000 kHz• I2C + E/S• En mode SPI, de 24 kHz à 3 MHz • En mode série, de 300 bauds à 3 mégabauds• En I2C directe - Utilisé pour créer des séquences I2C personnalisées• Placez-le dans le chargeur initial de programme pour permettre des actualisations faciles pour les utilisateurs• Alimentation électrique vers le circuit externe : jusqu'à 80 mA• Fonctionnement à 3,3 et 5 V• Trous de montage sur la carte de circuit imprimé",,Average rating is 5.00 stars
Capteur de Température et d'Humidité DHT22,DFRobot,https://eu.robotshop.com//fr/products/capteur-temperature-humidite-dht22#,"Prix en promotion€7,49",Le Capteur de température et d'humidité DHT22 est un capteur composé numérique de température et d'humidité qui émet des signaux numériques calibrés. Le DHT22 comprend un capteur d'humidité capacitif et un élément de mesure de température NTC reliés à un microcontrôleur à 8 bits de haute performance.,,Average rating is 4.62 stars
"Kit de 4 Roues 100mm Mecanum en Aluminium (2x Droite, 2x Gauche)",Nexus Robot,https://eu.robotshop.com//fr/products/kit-4-roues-100mm-mecanum-en-aluminium-2x-droite-2x-gauche#,"Prix en promotion€94,96","Le Jeu de roues Mecanum en aluminium de 100 mm (2 x droite, 2 x gauche) comprend 2 roues droites et 2 roues gauches. Chaque roue se compose de 9 rouleaux et peut être entraînée de façon indépendante. Les roues Mecanum sont capables de se déplacer dans n'importe quelle direction, il n'est pas besoin de changer de direction pour que la roue tourne. Chacune des quatre roues comporte une série de rouleaux dotés d'un axe de rotation à 45° par rapport au plan de la roue. ",Nombre de roues :  4 Nombre de rouleaux sur chaque roue :  9 Nombre de plaques sur chaque roue :  2 Matériau du châssis :  alliage d'aluminium Matériau des rouleaux :  PP+PE Matériau de l'espaceur :  nylon Essieu de 6 mm Essieu de 8 mm Essieu de 10 mm Essieu de 12 mm Essieu de 16 mm Essieu de 12 mm avec rainure de clavette,Average rating is 4.86 stars
Relais Ethernet 24 Canaux 16A - ds2824,Devantech,https://eu.robotshop.com//fr/products/relais-ethernet-24-canaux-16a-ds2824#,"Prix en promotion€189,28","En utilisant le Relais Ethernet 24 Canaux 16A - ds2824, vous pouvez désormais ajouter vos propres fonctions et contrôles aux modules. Ajoutez vos propres logos, boutons et fonctionnalités. Répondre aux demandes TCP entrantes avec vos propres fonctions. Envoyez des paquets de données TCP à d'autres périphériques en utilisant votre propre protocole.  Caractéristiques:","Ports série - 2 (1 x série TTL et 1 x RS485) Relais - 24 à 16Amp @ 24vdc ou 250vac, bornes à vis pour contacts N / ON / C et communs Entrées analogiques / numériques I / O - 8 canaux flexibles avec entrée analogique 12 bits ou entrée / sortie numérique au choix. Communication - USB pour le développement, Ethernet RJ45 pour un accès normal Alimentation - prise 12V CC 2.1mm (adaptateur vendu séparément)",Average rating is 0.00 stars
Mini Pompe à Vide DFRobot 370,DFRobot,https://eu.robotshop.com//fr/products/mini-pompe-vide-dfrobot-370#,"Prix en promotion€6,34","La mini pompe à vide DFRobot 370 est très adaptée aux débutants pour réaliser des projets gonflables ou pneumatiques. Il s'agit essentiellement d'un moteur à courant continu et la consommation électrique n'est que de 2,5 W lorsqu'il est alimenté par 5 V. Vous pouvez donc utiliser la même alimentation que d'autres moteurs à courant continu ou systèmes d'asservissement pour l'alimenter.","Plage de tension de fonctionnement : 1,5 à 5 V Courant à vide : 500 mA (5 V) Débit à vide : ≥2.2L/min (5V) Bruit : <60 dB Vide maximum : ≥-58 Kpa",Average rating is 0.00 stars
Grove WiFi 8266 IoT pour micro:bit et au-delà,Cytron,https://eu.robotshop.com//fr/products/grove-wifi-8266-iot-pour-microbit-au-dela#,"Prix en promotion€7,61",Le Grove WiFi 8266 IoT pour micro:bit et au-delà est conçu pour permettre à votre micro:bit (ainsi qu'à d'autres contrôleurs) d'envoyer/recevoir des données sur Internet via le réseau Wi-Fi. Il est basé sur le module ESP-12F d'Ai-Thinker et est préchargé avec le nouveau firmware Espressif ESP-AT v2.2.0.,"Basé sur le module WiFi ESP-12F (ESP8266 MCU) Interface série UART (débit en bauds : 115 200 bps) Micrologiciel ESP-AT (commande AT) v2.2.0 Connecteur Grove à 4 broches (Rx, Tx, Vcc, Gnd) Interrupteur de réinitialisation et de démarrage intégré LED d'alimentation intégrée Toutes les broches de l'ESP-12F sont étendues avec des étiquettes claires Tension d'entrée d'alimentation : 3 V - 6 V Flash SPI 32 Mbit intégré Protocole 802.11 b/g/n (2,4 GHz) Extension MakeCode fournie Bibliothèques CircuitPython fournies",Average rating is 0.00 stars
EdCharger Chargeur & Stockage pour le Robot Edison V3,Microbric,https://eu.robotshop.com//fr/products/edcharger-chargeur-stockage-pour-le-robot-edison-v3#,"Prix en promotion€44,94","Le EdCharger Chargeur & Stockage pour le Robot Edison V3 est une solution complète pour charger et stocker le robot Edison V3. Cet appareil a la capacité d'accueillir et de charger jusqu'à cinq robots Edison simultanément, ce qui en fait un choix idéal pour des environnements tels que les salles de classe. L'EdCharger tire son énergie de n'importe quelle prise USB-A, qui n'est pas incluse avec le produit. Il est important de noter que ce chargeur est compatible exclusivement avec le robot Edison V3 et nécessite une prise USB-A avec une sortie minimale de 1 Ampère (5 watts) pour des performances optimales. L'EdCharger est léger et compact avec des dimensions de 24,2 × 5 × 9,5 cm, ce qui le rend facile à manipuler et à ranger.  Veuillez noter que la prise USB-A nécessaire pour alimenter l'EdCharger n'est pas incluse dans le produit.",Alimenté via n'importe quelle prise USB-A (non incluse) Sortie minimale de 1 Ampère (5 watts) Convient uniquement pour le robot Edison V3 Peut contenir et charger jusqu'à 5 robots Edison simultanément,Average rating is 0.00 stars
Arduino Uno Rev4 Wi-Fi,Arduino,https://eu.robotshop.com//fr/products/arduino-uno-rev4-wi-fi#,"Prix en promotion€34,65","L' Arduino Uno Rev4 Wifi fusionne le microprocesseur RA4M1 de Renesas avec l'ESP32-S3 d'Espressif, créant un outil tout-en-un pour les fabricants avec une puissance de traitement améliorée et une gamme variée de nouveaux périphériques. Avec ses capacités Wi-Fi et Bluetooth intégrées, le UNO R4 WiFi permet aux fabricants de s'aventurer dans des possibilités créatives illimitées. De plus, cette carte polyvalente est dotée d'une matrice LED 12x8 intégrée pratique et d'un connecteur Qwiic, offrant amplement d'espace pour l'innovation et libérant la créativité. Cette combinaison dynamique permet aux créateurs de transformer leurs idées en réalité et d'élever leurs projets à des sommets sans précédent.  Avec le UNO R4 WiFi, vous pouvez facilement mettre à niveau votre projet et ajouter une connectivité sans fil pour étendre la portée de votre configuration actuelle. S'il s'agit de votre premier projet, ce tableau a tout ce dont vous avez besoin pour stimuler votre créativité. Mémoire étendue et horloge plus rapide : Le UNO R4 WiFi dispose d'une mémoire accrue et d'une vitesse d'horloge plus rapide, permettant des calculs plus précis et une gestion sans effort de projets complexes. Périphériques embarqués supplémentaires : Le UNO R4 WiFi introduit une gamme de périphériques embarqués, y compris un DAC 12 bits, CAN BUS et OP AMP, offrant des capacités étendues et une flexibilité de conception. Wi-Fi et Bluetooth : L'UNO R4 WiFi héberge un module ESP32-S3, permettant aux makers d'ajouter une connectivité sans fil à leurs projets. Combiné avec l'Arduino IoT Cloud, les fabricants peuvent surveiller et contrôler leurs projets à distance. Connecteur Qwiic : Le UNO R4 WiFi dispose d'un connecteur Qwiic I2C, permettant une connexion facile aux nœuds du vaste écosystème Qwiic. Les câbles adaptateurs permettent également la compatibilité avec les capteurs et actionneurs basés sur d'autres connecteurs. Matrice LED : Le UNO R4 WiFi intègre une matrice LED rouge lumineuse 12x8, idéale pour les projets créatifs avec des animations ou le traçage des données de capteur, éliminant ainsi le besoin de matériel supplémentaire.","Microcontrôleur : Renesas RA4M1 (Arm Cortex-M4) USB : USB-C (port de programmation) Broches : Broches E/S numériques : 14 | Broches d'entrée analogiques : 6 | CAD : 1 | Broches PWM : 6 Fréquence d'horloge : Noyau principal : 48 MHz | ESP32-S3 : jusqu'à 240 MHz UART : Oui, 1x I2C : Oui, 1x SPI : Oui, 1x CAN : Oui 1 bus CAN Tension de fonctionnement du circuit : 5 V (ESP32-S3 est de 3,3 V) Tension d'entrée (VIN) : 6 - 24 V Courant CC par broche d'E/S : 8 mA RA4M1 : 256 Ko Flash, 32 Ko RAM ESP32-S3 : 384 Ko de ROM, 512 Ko de SRAM",Average rating is 0.00 stars
Récepteur GNSS RTK léger Emlid Reach RX,Emlid,https://eu.robotshop.com//fr/products/recepteur-gnss-rtk-leger-emlid-reach-rx#,"Prix en promotion€2.188,42","Le récepteur GNSS RTK léger Emlid Reach RX est conçu spécifiquement pour travailler avec les corrections NTRIP. RTK est une technique utilisée pour améliorer la précision d'un récepteur GNSS autonome. Les récepteurs GNSS traditionnels, comme celui d'un smartphone, ne pouvaient déterminer la position qu'avec une précision de 2 à 4 mètres (7 à 13 pieds). RTK peut vous donner une précision centimétrique.  Les récepteurs GNSS mesurent le temps que met un signal à voyager d'un satellite au récepteur. Les signaux transmis traversent l'ionosphère et l'atmosphère et sont ralentis et perturbés en chemin. Par exemple, le temps de trajet est différent selon qu'il s'agit d'un jour nuageux ou d'un jour de ciel clair. C'est pourquoi il est difficile pour un récepteur autonome de déterminer précisément sa position. La technologie RTK permet de résoudre ce problème. Haute précision en temps réel Deux récepteurs sont utilisés en RTK. L'un d'eux est immobile, un autre se déplace librement. Ils sont appelés stations de base et rovers.  La mission de la base est de rester au même endroit et d'envoyer des corrections à un récepteur mobile. Rover utilise ces données pour obtenir une position au centimètre près. N'importe quel nombre de mobiles peut se connecter à une base si leurs paramètres d'entrée correspondent à la sortie de la base. ","Autonomie : Jusqu'à 16 heures Batterie : Li-Ion 5200 mAh | 3,6 V, 18,72 Wh Chargement : USB Type-C, 5 V, 2 A RTKH : 7 mm + 1 ppm | V : 14 mm + 1 ppm Temps de convergence : ~5 s typiquement Interface de communication : Bluetooth 4.2 Ports : USB Type-C Format des données d'entrée : RTCM3 Protocole de données d'entrée : NTRIP Format des données de position : NMEA Signal suivi : GPS/QZSS L1C/A, L2C | GLONASS L1OF, L2OF | Beidou B1I, B2I | Galileo E1-B/C, E5b Nombre de canaux : 184 Taux de mise à jour : 5 Hz Monture : 5/8"" 11 UNC Température de fonctionnement : -20 °C à +65 °C Indice de protection : IP68 (profondeur maximale 1,5 m (jusqu'à 30 minutes) Poids : 250 grammes",Average rating is 0.00 stars
